id,gender
nm1249256,1
nm11120485,1
nm0455133,1
nm0280178,1
nm0336677,1
nm0462181,1
nm3192510,1
nm0001253,1
nm0000391,1
nm1018275,1
nm0084917,1
nm0564215,1
nm0312238,1
nm0249735,1
nm0460694,1
nm0688181,1
nm0663737,1
nm0464255,1
nm0018885,1
nm0402730,1
nm0697674,1
nm0001215,1
nm0547349,1
nm0922503,1
nm0228678,1
nm0201857,1
nm0534985,1
nm0013932,1
nm0165312,1
nm3115493,1
nm0614916,1
nm0336905,1
nm0409421,1
nm2194979,1
nm0712776,1
nm0948267,1
nm0262635,1
nm0370672,1
nm0489311,1
nm1620989,1
nm0356159,1
nm0340973,1
nm0281955,1
nm0000389,1
nm0001944,1
nm0899953,1
nm4835245,1
nm3251213,1
nm0915465,1
nm0007123,1
nm0444411,1
nm0001606,1
nm0601210,1
nm0288453,1
nm0024706,1
nm0154129,1
nm0408381,1
nm0495285,1
nm0207593,1
nm0582106,1
nm0000981,1
nm0005279,1
nm2505304,1
nm0647084,1
nm0389693,1
nm0054007,1
nm0713270,1
nm0142976,1
nm0897150,1
nm0020931,1
nm0191275,1
nm0831791,1
nm1303233,1
nm0858186,1
nm0456130,1
nm2008013,1
nm0797094,1
nm0747962,1
nm0829032,1
nm0001722,1
nm3022504,1
nm2653929,1
nm0443313,1
nm0761572,1
nm0203457,1
nm0761420,1
nm0859503,1
nm3109964,1
nm0051758,1
nm0929502,1
nm0052023,1
nm0805177,1
nm0468237,1
nm0176235,1
nm0649046,1
nm0501886,1
nm0324553,1
nm0938231,1
nm0269709,1
nm0004464,1
nm0587944,1
nm1235292,1
nm0738918,1
nm0949521,1
nm0798855,1
nm0794301,1
nm2773505,1
nm0989809,1
nm0148418,1
nm0648803,1
nm0373289,1
nm0569902,1
nm8149945,1
nm0427756,1
nm0001935,1
nm0577073,1
nm0760290,1
nm0119522,1
nm0000638,1
nm0001002,1
nm3042403,1
nm6450743,1
nm0000284,1
nm0000059,1
nm0123733,1
nm0003337,1
nm0000036,1
nm0295992,1
nm0615266,1
nm0001680,1
nm0791871,1
nm0393661,1
nm0001322,1
nm0397432,1
nm0052410,1
nm0681955,1
nm0001653,1
nm5249470,1
nm0408591,1
nm0125730,1
nm0001311,1
nm0425944,1
nm0101954,1
nm0465948,1
nm0002270,1
nm0692093,1
nm0814799,1
nm0165551,1
nm0532277,1
nm0092900,1
nm0671738,1
nm5994557,1
nm0152204,1
nm1670216,1
nm0186314,1
nm0376705,1
nm0631877,1
nm0671980,1
nm0073353,1
nm0818880,1
nm0000018,1
nm0297578,1
nm0308606,1
nm0781981,1
nm0885286,1
nm0000437,1
nm0200601,1
nm0526515,1
nm0793766,1
nm0023062,1
nm0137967,1
nm0627453,1
nm0618858,1
nm0045937,1
nm0070991,1
nm0851302,1
nm0474774,1
nm0582586,1
nm0717130,1
nm0067146,1
nm0612219,1
nm0666739,1
nm0607942,1
nm0283754,1
nm0002079,1
nm0005052,1
nm0001537,1
nm0740463,1
nm0622307,1
nm0800302,1
nm0372158,1
nm0866798,1
nm0696463,1
nm0334689,1
nm0709681,1
nm0250436,1
nm0318543,1
nm0519043,1
nm0873933,1
nm0201227,1
nm0243809,1
nm0812919,1
nm0041756,1
nm0783848,1
nm0837534,1
nm0004435,1
nm0040366,1
nm0180452,1
nm0614151,1
nm0047467,1
nm0493508,1
nm0951260,1
nm0246005,1
nm0043088,1
nm2772285,1
nm0087805,1
nm0690422,1
nm0040962,1
nm0674358,1
nm0705509,1
nm0089485,1
nm0619261,1
nm0004417,1
nm0727668,1
nm0168284,1
nm0001330,1
nm0202638,1
nm0732079,1
nm0001316,1
nm0248334,1
nm0106387,1
nm0171041,1
nm0485764,1
nm5349813,1
nm1578697,1
nm0829717,1
nm0314777,1
nm0601596,1
nm1366028,1
nm0915536,1
nm0157067,1
nm0042014,1
nm0103193,1
nm0200488,1
nm4731677,1
nm0521919,1
nm0412251,1
nm0358996,1
nm5016878,1
nm0946953,1
nm0515296,1
nm0595687,1
nm0131811,1
nm0057969,1
nm0855728,1
nm0243355,1
nm3005613,1
nm2546716,1
nm0957526,1
nm0214529,1
nm0000057,1
nm0075710,1
nm4377526,1
nm0661094,1
nm0062428,1
nm0330150,1
nm2989873,1
nm0280707,1
nm0150770,1
nm0398760,1
nm0731247,1
nm0000969,1
nm1092086,1
nm0721999,1
nm0225255,1
nm0000488,1
nm0288439,1
nm0410273,1
nm0355246,1
nm0406743,1
nm0001748,1
nm0685782,1
nm0004310,1
nm0523102,1
nm0071304,1
nm0382063,1
nm0045471,1
nm1879516,1
nm0344958,1
nm0023641,1
nm0341134,1
nm1551598,1
nm0001826,1
nm0000554,1
nm0116897,1
nm0001035,1
nm0363951,1
nm0760151,1
nm0332024,1
nm1179105,1
nm0430746,1
nm0093780,1
nm0638056,1
nm0808949,1
nm0960033,1
nm0318981,1
nm0329467,1
nm0002018,1
nm0639782,1
nm0000551,1
nm0394661,1
nm0066951,1
nm0027323,1
nm0903188,1
nm0604605,1
nm0140504,1
nm0081863,1
nm0005266,1
nm0719746,1
nm0415488,1
nm0059228,1
nm0378517,1
nm0894682,1
nm0145284,1
nm0665838,1
nm0502488,1
nm0399663,1
nm0176773,1
nm7800057,1
nm0005190,1
nm0567524,1
nm0233856,1
nm0569151,1
nm0001764,1
nm0812125,1
nm0209030,1
nm0730075,1
nm0764430,1
nm0568421,1
nm0219221,1
nm0549385,1
nm0678323,1
nm0355278,1
nm0284858,1
nm0001870,1
nm0020979,1
nm1938654,1
nm3312554,1
nm0899995,1
nm1697606,1
nm0098733,1
nm0260224,1
nm0359296,1
nm1382427,1
nm0390161,1
nm0788089,1
nm0209404,1
nm0063710,1
nm0571129,1
nm0256361,1
nm0070827,1
nm0603600,1
nm0000156,1
nm0437580,1
nm0164740,1
nm1168915,1
nm0002231,1
nm0432007,1
nm0039629,1
nm0732497,1
nm0233215,1
nm0959245,1
nm0900004,1
nm1978402,1
nm0530864,1
nm0355671,1
nm0108931,1
nm0376540,1
nm0323960,1
nm0479351,1
nm0341518,1
nm0405340,1
nm1065450,1
nm0093697,1
nm0275213,1
nm1818216,1
nm0641254,1
nm0000438,1
nm0000053,1
nm0155723,1
nm0856745,1
nm0000048,1
nm0169480,1
nm8188622,1
nm0652965,1
nm0577284,1
nm0831262,1
nm0269567,1
nm0093921,1
nm0913405,1
nm0000102,1
nm0086706,1
nm0000869,1
nm0235897,1
nm0559487,1
nm0697733,1
nm0520164,1
nm0817021,1
nm0418741,1
nm2179185,1
nm0054337,1
nm0219783,1
nm0896557,1
nm0430460,1
nm0882322,1
nm0534255,1
nm2624602,1
nm0810101,1
nm0000549,1
nm0504489,1
nm0280406,1
nm0561758,1
nm0175427,1
nm0699117,1
nm0447913,1
nm0945839,1
nm0478043,1
nm0823435,1
nm0002332,1
nm0048075,1
nm0532683,1
nm0001729,1
nm1230598,1
nm0231452,1
nm0785286,1
nm0005438,1
nm0136845,1
nm0000100,1
nm0163588,1
nm0241748,1
nm1573253,1
nm0570639,1
nm0285568,1
nm0419275,1
nm0261805,1
nm1032473,1
nm0092135,1
nm0544786,1
nm0309588,1
nm0245945,1
nm0905206,1
nm0068520,1
nm0466327,1
nm0228797,1
nm0762785,1
nm0019419,1
nm6216001,1
nm1123750,1
nm0091878,1
nm0082517,1
nm1302735,1
nm0001475,1
nm0201777,1
nm0793337,1
nm0748620,1
nm0103113,1
nm0195383,1
nm0135548,1
nm0875465,1
nm0194193,1
nm2726789,1
nm0130095,1
nm1422693,1
nm0464561,1
nm0792727,1
nm1310016,1
nm0000730,1
nm0159507,1
nm0612847,1
nm1042642,1
nm0141264,1
nm0071031,1
nm0914113,1
nm0017578,1
nm0001235,1
nm0555818,1
nm0005430,1
nm0374156,1
nm0427342,1
nm0527501,1
nm0399648,1
nm0389425,1
nm0000555,1
nm0331516,1
nm9948845,1
nm0551511,1
nm0295506,1
nm0452701,1
nm0076144,1
nm0016617,1
nm0127120,1
nm0114612,1
nm0039989,1
nm1285162,1
nm0001309,1
nm0404665,1
nm0005029,1
nm0921202,1
nm0818874,1
nm0945290,1
nm0333410,1
nm0778880,1
nm0357975,1
nm0000699,1
nm0724656,1
nm0911844,1
nm0454418,1
nm0001224,1
nm0785108,1
nm0497097,1
nm0712731,1
nm0000454,1
nm0191412,1
nm0092688,1
nm0699366,1
nm0522962,1
nm0213371,1
nm0507752,1
nm0550989,1
nm0863968,1
nm0002154,1
nm0753086,1
nm0544611,1
nm1060280,1
nm0970337,1
nm0680587,1
nm8871347,1
nm0039450,1
nm0275941,1
nm0007941,1
nm0392705,1
nm1122841,1
nm0205772,1
nm0289359,1
nm0491048,1
nm0723579,1
nm0277595,1
nm0770670,1
nm0460578,1
nm0512944,1
nm0098376,1
nm0930506,1
nm0945214,1
nm5090093,1
nm0757064,1
nm0121519,1
nm0118000,1
nm1086981,1
nm0111777,1
nm0004462,1
nm0358316,1
nm0005170,1
nm0065798,1
nm0009413,1
nm0253035,1
nm0077720,1
nm0004971,1
nm0094083,1
nm0085559,1
nm0272392,1
nm0300064,1
nm0168035,1
nm0877548,1
nm0756292,1
nm0838911,1
nm0397397,1
nm1591353,1
nm0244849,1
nm0748822,1
nm0952498,1
nm0172872,1
nm0582939,1
nm0051281,1
nm0822074,1
nm0429853,1
nm0006710,1
nm2997552,1
nm0167769,1
nm0092128,1
nm4422686,1
nm0026011,1
nm0814811,1
nm0179148,1
nm0589505,1
nm0817748,1
nm11894469,1
nm1148757,1
nm0831891,1
nm0632930,1
nm0388038,1
nm2835616,1
nm0007147,1
nm0569077,1
nm0454120,1
nm0789485,1
nm0188529,1
nm0001082,1
nm0091369,1
nm0767741,1
nm0746583,1
nm0586524,1
nm0000960,1
nm0764134,1
nm0890131,1
nm0717395,1
nm0930103,1
nm0909648,1
nm0426062,1
nm0907548,1
nm0189561,1
nm1785339,1
nm1035500,1
nm0085312,1
nm0232998,1
nm0007098,1
nm0913797,1
nm0869451,1
nm0316071,1
nm0385639,1
nm0368745,1
nm0765789,1
nm0087018,1
nm6077951,1
nm0081572,1
nm0345295,1
nm0001424,1
nm0848984,1
nm0991810,1
nm0189360,1
nm0187927,1
nm0034309,1
nm0873097,1
nm0610459,1
nm0613576,1
nm0384897,1
nm0007223,1
nm0517099,1
nm0357020,1
nm0901673,1
nm0002198,1
nm0542690,1
nm0405859,1
nm0232627,1
nm0525601,1
nm0533000,1
nm0444198,1
nm0532478,1
nm0000273,1
nm0164809,1
nm0007940,1
nm0493347,1
nm0346903,1
nm0305825,1
nm0172903,1
nm0001079,1
nm0112203,1
nm0119633,1
nm0082178,1
nm0900915,1
nm0193321,1
nm0370621,1
nm0903646,1
nm0265067,1
nm0827712,1
nm0396633,1
nm0301381,1
nm0690974,1
nm2355635,1
nm0609215,1
nm2636310,1
nm0469617,1
nm6845062,1
nm0722388,1
nm0171754,1
nm0819525,1
nm0358669,1
nm0566948,1
nm0293659,1
nm0032810,1
nm0699812,1
nm0670408,1
nm0797150,1
nm0003044,1
nm0000685,1
nm0151370,1
nm0204634,1
nm0539678,1
nm0307255,1
nm0638794,1
nm0800359,1
nm0879085,1
nm0002285,1
nm0012683,1
nm8423767,1
nm0108470,1
nm0425409,1
nm0001536,1
nm0263645,1
nm3103126,1
nm0233209,1
nm0641933,1
nm1226419,1
nm8450134,1
nm0958658,1
nm0288705,1
nm0235093,1
nm0313899,1
nm0001511,1
nm3659660,1
nm0248983,1
nm0335048,1
nm0551222,1
nm0272106,1
nm0137023,1
nm0847361,1
nm0254041,1
nm2092545,1
nm0448366,1
nm0761033,1
nm5573623,1
nm0099220,1
nm0929671,1
nm0005030,1
nm0913094,1
nm0001487,1
nm0608012,1
nm0533692,1
nm0541902,1
nm0260596,1
nm0460705,1
nm0753185,1
nm0000696,1
nm0000616,1
nm0675079,1
nm0660097,1
nm0297869,1
nm7449863,1
nm0054344,1
nm0006956,1
nm0661038,1
nm0737074,1
nm0863999,1
nm0000637,1
nm0823206,1
nm5232139,1
nm0555597,1
nm0000165,1
nm5873799,1
nm0884964,1
nm0222627,1
nm0002091,1
nm0305488,1
nm0645080,1
nm0131235,1
nm0920607,1
nm0717849,1
nm0103828,1
nm0001660,1
nm0855564,1
nm0297501,1
nm0000489,1
nm0048468,1
nm1417647,1
nm0345340,1
nm0555617,1
nm4468244,1
nm0004829,1
nm0707077,1
nm4447472,1
nm0353614,1
nm0000409,1
nm0032105,1
nm0125426,1
nm0710447,1
nm0682399,1
nm0939796,1
nm0939959,1
nm2023672,1
nm0354313,1
nm0714805,1
nm0007746,1
nm0144180,1
nm0595635,1
nm0001038,1
nm0437395,1
nm0721195,1
nm0931060,1
nm0268190,1
nm0001101,1
nm0000874,1
nm0701694,1
nm0001033,1
nm0197715,1
nm0000246,1
nm0001411,1
nm0835041,1
nm0361048,1
nm1440281,1
nm0130740,1
nm0641168,1
nm0242319,1
nm0001022,1
nm0935067,1
nm0557339,1
nm0917060,1
nm1486647,1
nm1727304,1
nm0001489,1
nm0717203,1
nm0113831,1
nm0597816,1
nm0215683,1
nm0001427,1
nm0516215,1
nm0875861,1
nm0297054,1
nm0413599,1
nm0603336,1
nm0152082,1
nm0001324,1
nm5217936,1
nm0922342,1
nm0996179,1
nm1722389,1
nm0000287,1
nm0002063,1
nm0306456,1
nm0766005,1
nm0024593,1
nm0394176,1
nm0067049,1
nm0834396,1
nm0440289,1
nm0488722,1
nm0268026,1
nm0907708,1
nm0716074,1
nm0791021,1
nm2213306,1
nm0317506,1
nm0779794,1
nm0018419,1
nm0005379,1
nm0133899,1
nm0000908,1
nm0004978,1
nm0653942,1
nm4269474,1
nm0606487,1
nm0366586,1
nm0934593,1
nm0078940,1
nm0695669,1
nm0451307,1
nm0089524,1
nm1851028,1
nm0153998,1
nm0447220,1
nm0338901,1
nm0000946,1
nm0331796,1
nm0366389,1
nm1544217,1
nm0632898,1
nm0822982,1
nm0882054,1
nm0252472,1
nm0822058,1
nm0299761,1
nm0519765,1
nm0695525,1
nm0484012,1
nm0000380,1
nm0724673,1
nm0219946,1
nm0088779,1
nm0928415,1
nm0475910,1
nm0578108,1
nm0191633,1
nm0000274,1
nm0773884,1
nm0449017,1
nm0005471,1
nm0700712,1
nm0874684,1
nm0388382,1
nm0005524,1
nm0320762,1
nm0517840,1
nm0646117,1
nm0355256,1
nm0922837,1
nm0447515,1
nm0066144,1
nm0812937,1
nm0662511,1
nm0112932,1
nm0798564,1
nm0141092,1
nm0004929,1
nm0134201,1
nm0801967,1
nm0534635,1
nm0929489,1
nm0243983,1
nm0334262,1
nm0315288,1
nm0649178,1
nm0384944,1
nm0004715,1
nm0771493,1
nm0881708,1
nm0532047,1
nm0607666,1
nm1384413,1
nm0001598,1
nm0001065,1
nm1073536,1
nm0746516,1
nm0000410,1
nm0798570,1
nm0190497,1
nm0350079,1
nm0018977,1
nm0479011,1
nm0416596,1
nm0857658,1
nm0189144,1
nm6578009,1
nm0000164,1
nm0001644,1
nm0427231,1
nm0788335,1
nm1167985,1
nm0308161,1
nm1537825,1
nm0184085,1
nm0519227,1
nm0001663,1
nm0534409,1
nm0555260,1
nm0447684,1
nm0134251,1
nm0872465,1
nm0417361,1
nm0529645,1
nm0500318,1
nm0847197,1
nm0508293,1
nm2018237,1
nm0567224,1
nm0846181,1
nm0927812,1
nm0875951,1
nm0857177,1
nm0535933,1
nm1500155,1
nm0001710,1
nm0158026,1
nm1913125,1
nm0294882,1
nm0037783,1
nm0001758,1
nm0635798,1
nm0079765,1
nm0002092,1
nm0035455,1
nm1361499,1
nm0609114,1
nm0392059,1
nm0833652,1
nm0059374,1
nm0030383,1
nm0725897,1
nm0031832,1
nm0342458,1
nm0397940,1
nm0919361,1
nm0000138,1
nm0000141,1
nm2893431,1
nm0233306,1
nm0252345,1
nm0718835,1
nm0821543,1
nm0000552,1
nm0542009,1
nm2209536,1
nm1034965,1
nm0000641,1
nm0838047,1
nm0005227,1
nm0611827,1
nm0255973,1
nm0864851,1
nm0238057,1
nm1125878,1
nm0001207,1
nm0385561,1
nm0386284,1
nm0200758,1
nm0000518,1
nm0620130,1
nm0397300,1
nm0167649,1
nm0796644,1
nm0346411,1
nm0671567,1
nm2093766,1
nm0928697,1
nm3044664,1
nm0606431,1
nm0625664,1
nm0004730,1
nm0728208,1
nm0770742,1
nm0000457,1
nm0527002,1
nm0719292,1
nm0155477,1
nm0235848,1
nm0634907,1
nm0557956,1
nm0005148,1
nm0071001,1
nm0418111,1
nm0944834,1
nm0266652,1
nm0170552,1
nm1371339,1
nm0416097,1
nm0585239,1
nm0381043,1
nm0002147,1
nm0331054,1
nm0427489,1
nm0443509,1
nm0001583,1
nm0559444,1
nm0803470,1
nm0803732,1
nm0000849,1
nm0144197,1
nm0866271,1
nm0459030,1
nm2049833,1
nm0501422,1
nm0000798,1
nm0153713,1
nm0374919,1
nm0911542,1
nm1753818,1
nm0267279,1
nm0783399,1
nm0424253,1
nm0826005,1
nm0694293,1
nm0324397,1
nm0380628,1
nm0058246,1
nm0325221,1
nm0493872,1
nm0611561,1
nm0279720,1
nm0697796,1
nm2026113,1
nm0544045,1
nm0000532,1
nm0623214,1
nm0601146,1
nm0001134,1
nm0522926,1
nm0635139,1
nm0189200,1
nm0862816,1
nm0642180,1
nm0000346,1
nm0866835,1
nm0373324,1
nm0518579,1
nm0278201,1
nm0667326,1
nm0390944,1
nm0334746,1
nm0054044,1
nm0959991,1
nm0613364,1
nm0545877,1
nm0798061,1
nm0880329,1
nm0001772,1
nm0592428,1
nm0184578,1
nm3174725,1
nm0001162,1
nm2573215,1
nm0376915,1
nm0479779,1
nm0001642,1
nm0430364,1
nm0599766,1
nm0326988,1
nm0095176,1
nm0391485,1
nm0743218,1
nm0000748,1
nm0399007,1
nm0331071,1
nm0130085,1
nm0832955,1
nm0247672,1
nm0577523,1
nm0250180,1
nm0721978,1
nm0005212,1
nm0075359,1
nm0150362,1
nm0001794,1
nm0268297,1
nm0001395,1
nm0355379,1
nm0568385,1
nm0690051,1
nm0569410,1
nm0204687,1
nm0285302,1
nm0837868,1
nm0876211,1
nm0183900,1
nm0107832,1
nm0790259,1
nm0001816,1
nm0419785,1
nm0496942,1
nm1719342,1
nm0523821,1
nm0875237,1
nm0897715,1
nm0454236,1
nm0218810,1
nm1204760,1
nm3023064,1
nm0642368,1
nm0054093,1
nm0200455,1
nm0471854,1
nm0691365,1
nm0121651,1
nm0726564,1
nm1049198,1
nm0167782,1
nm0137386,1
nm0199215,1
nm0778804,1
nm0002183,1
nm0112207,1
nm0709478,1
nm0189720,1
nm0004874,1
nm0567521,1
nm0150862,1
nm3907417,1
nm0604656,1
nm0051509,1
nm0138405,1
nm0612611,1
nm0000980,1
nm0001357,1
nm0375738,1
nm0000734,1
nm0065975,1
nm1330560,1
nm0074125,1
nm0623948,1
nm0001589,1
nm0234791,1
nm0001608,1
nm0432410,1
nm0008041,1
nm1035643,1
nm0559770,1
nm0830740,1
nm0452128,1
nm0122305,1
nm0351451,1
nm0934014,1
nm0579844,1
nm2746751,1
nm0913264,1
nm1002038,1
nm0344808,1
nm0314778,1
nm0024739,1
nm0437176,1
nm0543547,1
nm0222074,1
nm0002048,1
nm1683003,1
nm0004949,1
nm0002085,1
nm0459032,1
nm5897057,1
nm0097900,1
nm0795971,1
nm0403171,1
nm0000502,1
nm0593372,1
nm0006669,1
nm0433512,1
nm0017988,1
nm0595680,1
nm0655171,1
nm0000459,1
nm0567564,1
nm0853345,1
nm0720568,1
nm0699545,1
nm0503095,1
nm0191950,1
nm0062645,1
nm0177933,1
nm0001169,1
nm2024644,1
nm0628602,1
nm2087739,1
nm2872491,1
nm0186469,1
nm0389537,1
nm0856469,1
nm0168324,1
nm0157893,1
nm0447405,1
nm0563417,1
nm0149477,1
nm0835128,1
nm0006573,1
nm0875320,1
nm0587608,1
nm0716516,1
nm0857620,1
nm0565569,1
nm0439718,1
nm0463264,1
nm4173131,1
nm0318114,1
nm0876797,1
nm0921942,1
nm0867694,1
nm0015382,1
nm0587534,1
nm0490489,1
nm0005134,1
nm0001542,1
nm0198446,1
nm0666593,1
nm0854250,1
nm0314065,1
nm0000615,1
nm0528908,1
nm0539082,1
nm0128326,1
nm0878927,1
nm0000308,1
nm0642671,1
nm0689639,1
nm0634313,1
nm0012178,1
nm0856096,1
nm0000237,1
nm0898376,1
nm0290047,1
nm0813271,1
nm0278073,1
nm0615540,1
nm0001798,1
nm0001842,1
nm0057221,1
nm0932565,1
nm0001744,1
nm0393385,1
nm0079629,1
nm1323233,1
nm0103038,1
nm0724124,1
nm0745565,1
nm0610620,1
nm0455702,1
nm4538500,1
nm0637894,1
nm0049890,1
nm0331466,1
nm0334581,1
nm0446485,1
nm0089980,1
nm0078514,1
nm0449410,1
nm0391326,1
nm0339159,1
nm0968405,1
nm0716302,1
nm0728762,1
nm0125904,1
nm0090434,1
nm0001510,1
nm3228287,1
nm0279557,1
nm0000918,1
nm0001455,1
nm0873757,1
nm0684500,1
nm0953664,1
nm0681366,1
nm0001109,1
nm0074596,1
nm0926741,1
nm0634914,1
nm0919525,1
nm0442875,1
nm0878474,1
nm0074784,1
nm0196236,1
nm0304813,1
nm0044139,1
nm0722647,1
nm0889090,1
nm0904531,1
nm0581467,1
nm0743874,1
nm0451600,1
nm0713552,1
nm0930732,1
nm0156955,1
nm0334882,1
nm0612743,1
nm0705356,1
nm0005272,1
nm2570756,1
nm1017994,1
nm0518422,1
nm0014981,1
nm0004692,1
nm0693420,1
nm0075551,1
nm0018872,1
nm0654239,1
nm1370494,1
nm0645613,1
nm0409481,1
nm0000800,1
nm0576055,1
nm1536605,1
nm0712546,1
nm0570615,1
nm3117593,1
nm0002017,1
nm0554430,1
nm0255124,1
nm3967702,1
nm0085021,1
nm0000060,1
nm4920741,1
nm2580347,1
nm0524197,1
nm1309787,1
nm0001768,1
nm0470025,1
nm0000111,1
nm0373928,1
nm0798328,1
nm0387561,1
nm0000044,1
nm0043041,1
nm6835795,1
nm0258388,1
nm0360085,1
nm0941253,1
nm0939431,1
nm0531763,1
nm0010781,1
nm0458033,1
nm0054697,1
nm0532290,1
nm0566783,1
nm0883850,1
nm0073471,1
nm4495529,1
nm0176061,1
nm0829202,1
nm0000160,1
nm0691623,1
nm0330059,1
nm0171059,1
nm0158103,1
nm0920300,1
nm0194900,1
nm0003741,1
nm0126651,1
nm0292498,1
nm0176039,1
nm0001291,1
nm0511729,1
nm0751369,1
nm0205127,1
nm1228805,1
nm0582361,1
nm0444602,1
nm0444248,1
nm0355095,1
nm0752474,1
nm0169067,1
nm0666069,1
nm0176747,1
nm0556919,1
nm1089991,1
nm5645519,1
nm0716490,1
nm0417301,1
nm2932086,1
nm0163939,1
nm0527099,1
nm0321934,1
nm0035087,1
nm0912571,1
nm0057051,1
nm0427894,1
nm0898546,1
nm0213392,1
nm0001773,1
nm0120326,1
nm0950707,1
nm0358076,1
nm0446438,1
nm0530365,1
nm0912528,1
nm0467178,1
nm0940579,1
nm0000240,1
nm0001050,1
nm0270830,1
nm0294847,1
nm0646271,1
nm0608378,1
nm0169051,1
nm0567343,1
nm2619114,1
nm0000317,1
nm0318537,1
nm0090043,1
nm0151419,1
nm0377613,1
nm0841552,1
nm0286010,1
nm0528525,1
nm0900120,1
nm0604784,1
nm0410756,1
nm0728428,1
nm0464131,1
nm0445516,1
nm0830968,1
nm0653892,1
nm3125507,1
nm0949493,1
nm0370199,1
nm5860326,1
nm0001629,1
nm0001530,1
nm0168939,1
nm0671496,1
nm0000146,1
nm0582462,1
nm0000445,1
nm0293509,1
nm0362548,1
nm0956544,1
nm0654396,1
nm0724586,1
nm0000996,1
nm0494090,1
nm1046521,1
nm0000929,1
nm0001715,1
nm0580959,1
nm0002233,1
nm0847939,1
nm0766225,1
nm0586345,1
nm0935415,1
nm0387218,1
nm0587884,1
nm0016641,1
nm0618651,1
nm1838836,1
nm0002027,1
nm0001557,1
nm0044680,1
nm0000196,1
nm0805789,1
nm0353916,1
nm0393848,1
nm0423424,1
nm0358899,1
nm0371342,1
nm0487292,1
nm0180580,1
nm0418148,1
nm0662321,1
nm0662730,1
nm0753314,1
nm0244870,1
nm0913587,1
nm0454558,1
nm0202994,1
nm0758436,1
nm0240719,1
nm11866274,1
nm0384696,1
nm0014656,1
nm0000134,1
nm0441375,1
nm0566013,1
nm0716577,1
nm3236159,1
nm0546172,1
nm0696866,1
nm0000982,1
nm7075019,1
nm0936403,1
nm1572716,1
nm0613768,1
nm0931525,1
nm0828668,1
nm1209936,1
nm0217386,1
nm0622544,1
nm0348029,1
nm2965226,1
nm1859475,1
nm0930454,1
nm0470385,1
nm0651660,1
nm0912478,1
nm0608440,1
nm0146034,1
nm0063619,1
nm0591271,1
nm0297793,1
nm0001369,1
nm0388166,1
nm0615063,1
nm0107151,1
nm0246931,1
nm0004569,1
nm4170324,1
nm0513281,1
nm0820903,1
nm0635959,1
nm0223606,1
nm0711501,1
nm1249035,1
nm0277424,1
nm0002134,1
nm0351425,1
nm0476580,1
nm0312656,1
nm0695831,1
nm0005568,1
nm0002145,1
nm0355024,1
nm0000293,1
nm0865779,1
nm0588033,1
nm0309945,1
nm0281414,1
nm1816775,1
nm0004820,1
nm0789578,1
nm0433131,1
nm0804605,1
nm0640837,1
nm0215229,1
nm0001121,1
nm0027882,1
nm0474428,1
nm0957460,1
nm0480869,1
nm5361352,1
nm0294382,1
nm0421138,1
nm0147825,1
nm0900953,1
nm0730126,1
nm0566902,1
nm7650738,1
nm3478396,1
nm0222426,1
nm0001449,1
nm0176792,1
nm1032567,1
nm0289656,1
nm0602005,1
nm0330687,1
nm0105475,1
nm0141479,1
nm0057368,1
nm0028647,1
nm0070801,1
nm0420010,1
nm0001418,1
nm0685194,1
nm0461983,1
nm0479772,1
nm0247691,1
nm0000092,1
nm0417837,1
nm0164682,1
nm6580839,1
nm0831601,1
nm0171243,1
nm0836387,1
nm0465187,1
nm0131647,1
nm0754084,1
nm0454471,1
nm0001006,1
nm0832011,1
nm1058600,1
nm0662240,1
nm0207637,1
nm0635806,1
nm0528887,1
nm5231168,1
nm0530049,1
nm0130407,1
nm0885030,1
nm0207691,1
nm0324468,1
nm0000546,1
nm0763351,1
nm0708053,1
nm0001346,1
nm0003909,1
nm0497631,1
nm1542291,1
nm0332036,1
nm0301959,1
nm0071636,1
nm0301567,1
nm0824566,1
nm0001743,1
nm0001296,1
nm0000937,1
nm0816719,1
nm0579234,1
nm0736777,1
nm0002002,1
nm0034506,1
nm0695534,1
nm0866010,1
nm0012682,1
nm0636385,1
nm0878484,1
nm10040186,1
nm0548987,1
nm0000015,1
nm0872242,1
nm0000687,1
nm0265361,1
nm0692439,1
nm0929609,1
nm0170396,1
nm0186844,1
nm0774578,1
nm0539395,1
nm0878957,1
nm0133558,1
nm0000374,1
nm0000979,1
nm0270119,1
nm0045996,1
nm0803705,1
nm0186874,1
nm0444476,1
nm0000579,1
nm0835144,1
nm3280686,1
nm0513010,1
nm0658099,1
nm0354024,1
nm0296937,1
nm0417012,1
nm1676221,1
nm0629589,1
nm0267660,1
nm0715284,1
nm0040358,1
nm1746358,1
nm0272173,1
nm0507592,1
nm0001971,1
nm0314947,1
nm0009969,1
nm0359624,1
nm0472166,1
nm0148144,1
nm0316421,1
nm0239210,1
nm0513103,1
nm0117990,1
nm0237835,1
nm0723793,1
nm0604032,1
nm0827170,1
nm0704645,1
nm0882048,1
nm0001293,1
nm0103815,1
nm0214243,1
nm0534944,1
nm0289858,1
nm0029671,1
nm0885965,1
nm3529685,1
nm0465728,1
nm0001003,1
nm3841091,1
nm0172318,1
nm0030516,1
nm5218990,1
nm0439813,1
nm0051837,1
nm0375219,1
nm0001612,1
nm0000912,1
nm1969169,1
nm0030194,1
nm0420052,1
nm1370269,1
